road_id,noise_day_true,pred_rf_si18
1180750443_1512110622_0,1,2
1180802572_1113674840_0,2,2
1180802572_1243851768_0,2,2
1180833967_1092247454_0,1,2
1180833968_1113674838_0,1,2
1180833970_1092219034_0,1,2
1180833970_1092219016_0,2,2
1186060828_1108381682_0,3,3
1186060828_5401629305_0,2,3
1186077444_1129273455_0,3,3
1186101430_1512110646_0,2,3
1186101444_1512110646_0,2,2
1186101444_1186101445_0,2,3
1186101444_1186538328_0,2,2
1186101445_1186538328_0,2,3
1186101445_1186101459_0,2,3
1186101445_1119033381_0,2,3
1186101459_1187402076_0,3,3
1186538320_1129276631_0,3,3
1186538320_1186538333_0,2,3
1186538320_1129276619_0,3,3
1186538328_1186101430_0,2,3
1186538328_1186538346_0,2,3
1186538333_1186538320_0,2,3
1186538346_1186538328_0,2,3
1187334109_1512110626_0,3,3
1187334109_211317741_0,3,3
1187402076_1187402139_0,3,2
1187402076_1187402195_0,3,2
1187672560_1187706670_0,2,2
1187672560_1119104443_0,2,2
1187672580_1187672560_0,2,2
1187672580_1134264332_0,2,2
1187702147_1188131652_0,2,2
1187702147_1512110715_0,2,2
1187702159_1187672580_0,2,2
1187706670_1187672560_0,2,2
1187706670_1105149764_0,2,3
1187722456_243494580_0,3,3
1187722456_1512110626_0,3,3
1187722477_1129276619_0,3,3
1187722477_2404853941_0,3,3
1187722485_1187722456_0,2,3
1187722485_10098682767_0,2,3
1188085576_1512110715_0,2,2
1188085576_1188131642_0,2,2
1188085598_1096529613_0,2,2
1188085605_1512110737_0,2,2
1188131630_1512110748_0,2,2
1188131635_1188131638_0,2,2
1188131635_1512110725_0,2,2
1188131638_1119694752_0,3,2
1188131642_1188131652_0,2,2
1188131642_1188131635_0,2,2
1188131652_1188085598_0,2,2
1188131655_1187702147_0,2,3
1188131659_1512110711_0,2,3
1188131659_1116623855_0,3,2
1189660030_1200015496_0,2,3
1189660030_1200015481_0,2,3
1189660045_4353325940_0,4,3
1189660045_1192963700_0,4,3
1189660061_728705262_0,3,2
1189660062_1189660061_0,3,2
1190021712_1512110651_0,3,3
1190021712_1189660062_0,3,2
1190021724_12463364889_0,4,3
1190021724_1190021755_0,4,3
1190021755_1189660030_0,2,3
1192963700_1190021724_0,4,3
1200000507_1258265825_0,3,2
1200000507_1200000508_0,2,2
1200000508_1200000510_0,3,3
1200000510_728705256_0,3,2
1200000512_1200059344_0,2,2
1200000513_1200000508_0,3,2
1200000513_1258265825_0,3,3
1200005204_1200038216_0,2,3
1200005269_1200015397_0,3,3
1200005269_1200005204_0,3,3
1200015397_1200015405_0,3,3
1200015397_7839120969_0,3,3
1200015405_1200015410_0,3,3
1200015410_1200024385_0,3,3
1200015416_1200005204_0,3,3
1200015416_1200015405_0,3,3
1200015419_1200015472_0,2,3
1200015472_1200015481_0,2,3
1200015472_1200015496_0,2,3
1200015481_1189660045_0,4,3
1200015496_1200015416_0,2,3
1200024335_1200015419_0,3,3
1200024335_1200024387_0,3,3
1200024345_1200024335_0,3,3
1200024385_1200024387_0,3,3
1200024385_1200015419_0,3,3
1200024387_1200024627_0,3,3
1200024396_1200024345_0,3,3
1200024396_1200024401_0,3,3
1200024401_1672512252_0,3,3
1200024627_2143335953_0,3,3
1200024627_1200024396_0,3,3
1200028693_1200038211_0,4,3
1200038211_1512110648_0,2,3
1200038211_1200059342_0,3,3
1200038216_1200059347_0,2,3
1200038216_409292135_0,2,3
1200059342_1512110651_0,3,3
1200059342_1189660062_0,3,3
1200059344_1200000507_0,2,2
1200059345_1190021712_0,3,2
1200059346_1200059347_0,2,3
1200059346_1512110664_0,2,3
1200059346_1512110648_0,2,3
1200059347_1200059346_0,2,3
1200059347_1200038216_0,2,3
1200059348_1200059345_0,2,2
1200059348_1512110684_0,2,2
1200554673_1200554688_0,2,3
1200554673_2088186040_0,2,3
1200554688_1200554673_0,2,3
1200580244_1130898075_0,3,2
1200580244_1130908717_0,2,2
1243851685_1140034970_0,2,2
1243851685_1095439681_0,3,3
1243851740_10207374186_0,3,3
1243851740_1243851777_0,3,3
1243851768_245935463_0,2,2
1243851768_10102980234_0,2,2
1243851777_1124981481_0,3,3
1243851790_4570126146_0,3,2
1243851790_2407138066_0,3,2
1243851855_1096529577_0,2,3
1243851855_1095440170_0,2,2
1249875748_1512110572_0,3,2
1249875748_1180686279_0,2,2
1258265825_728705259_0,3,3
1305278134_4584610470_0,2,2
1383136506_1091842279_0,2,3
1383136506_1094296604_0,2,3
1416545434_1416545428_0,4,3
1472990981_1134264306_0,2,3
1472990982_1472990981_0,2,3
1472990982_1134264310_0,3,3
1472993474_5345118960_0,2,3
1472993474_607644081_0,3,3
1472993474_5346954184_0,3,3
1473068231_1473068233_0,2,2
1473068231_1134264295_0,3,3
1512110522_1091842257_0,2,2
1512110522_1177120047_0,2,2
1512110572_246181271_0,3,2
1512110572_1180750443_0,1,2
1512110622_1512110629_0,1,2
1512110622_1249875748_0,2,2
1512110626_1512110649_0,3,3
1512110626_1187334109_0,3,3
1512110626_1187722456_0,3,3
1512110629_1113674820_0,1,2
1512110629_1094077853_0,2,3
1512110633_1091868583_0,1,3
1512110633_1512110622_0,2,3
1512110646_1186101444_0,2,2
1512110646_1119033371_0,2,3
1512110648_1190021755_0,4,3
1512110648_1200059346_0,2,3
1512110649_1186101459_0,3,3
1512110649_1187722485_0,2,3
1512110649_1187722477_0,2,3
1512110651_1512110648_0,3,3
1512110651_1512110664_0,2,2
1512110655_1108381695_0,3,3
1512110655_1129273455_0,2,3
1512110664_1512110684_0,2,3
1512110664_1200059345_0,2,2
1512110668_1134264309_0,2,3
1512110668_1512110655_0,3,3
1512110681_1512110655_0,2,3
1512110681_1134264309_0,3,3
1512110684_1200059344_0,2,2
1512110684_1200059347_0,2,3
1512110711_4087692906_0,2,3
1512110711_1188131655_0,2,2
1512110713_1108381685_0,3,3
1512110713_1186060828_0,2,3
1512110715_1105149778_0,2,2
1512110715_1512110733_0,2,2
1512110718_1512110713_0,2,3
1512110718_1134264333_0,3,3
1512110722_1472990853_0,2,3
1512110722_1131686685_0,3,3
1512110725_1188085576_0,2,2
1512110725_1512110746_0,2,2
1512110733_1512110737_0,2,2
1512110733_1188131630_0,2,2
1512110737_1188085576_0,2,2
1512110737_1512110746_0,2,3
1512110745_1141191817_0,1,2
1512110745_1145304334_0,1,2
1512110746_1108381701_0,2,2
1512110746_1188131628_0,2,2
1512110748_1188131630_0,2,2
1512110748_1130908709_0,2,3
1512110760_1141191818_0,1,2
1512110760_1145304336_0,1,2
1512110760_1145264729_0,1,2
1512110760_1141191817_0,1,2
1512110781_1145304362_0,2,2
1512110781_1145592665_0,2,2
1512110783_1105149764_0,2,3
1512110783_1187706670_0,2,3
1512110786_1134264315_0,3,3
1512110786_1124981413_0,3,3
1512110786_5346954184_0,2,3
1512110786_1512110789_0,2,3
1512110789_1130841567_0,3,3
1512110789_1512110786_0,2,3
1512564829_1086375875_0,2,2
1512564829_1094296854_0,2,2
1512564830_1200000510_0,3,3
1512564831_1092219000_0,2,2
1512564831_1145592711_0,1,2
1562259320_288944159_0,3,2
1562259320_245936609_0,3,2
1562259326_1777427676_0,3,2
1562259338_245936231_0,2,2
1562259338_245935463_0,3,2
1562259365_8426609760_0,3,2
1562259365_10102978853_0,2,2
1564374009_211305824_0,3,3
1564374009_211310173_0,3,3
1609997963_2484613878_0,3,2
1609997967_1091842276_0,3,3
1609997967_246182520_0,3,3
1609997988_1094360111_0,3,3
1609997988_1084139081_0,3,3
1609997995_2484613875_0,3,3
1609997995_1085377812_0,2,3
1609998009_10106993225_0,3,3
1609998009_1085377805_0,3,3
1624926347_1092219005_0,3,3
1624926347_1094237291_0,3,3
1648826945_1119033381_0,2,3
1648826945_1186101444_0,2,2
1672512155_1672512452_0,2,3
1672512178_1200024401_0,2,3
1672512187_1672512245_0,3,3
1672512207_245491719_0,3,3
1672512207_1672512375_0,3,3
1672512233_11382810685_0,3,3
1672512233_2404835470_0,3,3
1672512245_1672512207_0,3,3
1672512245_11382810675_0,3,3
1672512252_1672512439_0,3,3
1672512265_1188131655_0,2,3
1672512265_1096529607_0,3,2
1672512265_1095439629_0,3,3
1672512276_4347724102_0,4,3
1672512313_1153010098_0,2,2
1672512320_1200024345_0,3,3
1672512320_1672512252_0,2,3
1672512342_1672512353_0,2,3
1672512342_4558577507_0,2,3
1672512344_4554626299_0,3,3
1672512353_12180995970_0,2,3
1672512375_1672512155_0,3,3
1672512375_1672512344_0,3,3
1672512394_1109639597_0,3,3
1672512394_1131425393_0,3,3
1672512406_2404835470_0,3,3
1672512406_1672512187_0,3,3
1672512429_1672512435_0,3,3
1672512429_1672512276_0,3,3
1672512435_1672512342_0,2,3
1672512439_1672512155_0,3,3
1672512439_1672512344_0,3,3
1672512452_1672512353_0,2,3
1672512452_4558577507_0,2,3
1676387272_1130841563_0,3,3
1693128085_245491904_0,2,3
1693797759_1693806116_0,2,3
1693797759_246811978_0,2,2
1693806115_246182757_0,2,3
1693806116_1693806115_0,2,3
1693806116_1885951244_0,2,3
1763262440_4558538601_0,3,3
1763262440_211321253_0,3,3
1777427676_245935861_0,3,2
1843795431_2088186040_0,2,3
1843795431_245491904_0,3,3
1843795431_2143335953_0,3,3
1843795432_245491934_0,2,3
1843795432_211318996_0,3,3
1843795432_245491906_0,3,3
1843795433_409137871_0,3,3
1885951239_246811978_0,2,2
1885951241_211310173_0,3,3
1885951241_211311619_0,3,3
1885951244_211310729_0,3,3
1885951247_1885951249_0,3,3
1885951249_1885951244_0,3,3
1994627752_1994627759_0,3,3
1994627752_243495392_0,3,3
1994627759_1994627752_0,3,3
1994627759_4353325969_0,3,3
1994627759_4568983480_0,3,2
2088186040_409137869_0,2,3
2142861448_1124981404_0,2,3
2142861448_2142861448_0,2,3
2143335939_2143335953_0,2,3
2143335953_1200024627_0,3,3
2143335953_2143335939_0,2,3
2143335953_1843795431_0,3,3
2143335963_2143335964_0,3,3
2143335963_4558538601_0,3,3
2143335964_2143335965_0,3,3
2143335964_2143335963_0,3,3
2143335965_409131078_0,3,3
2143335965_2143335964_0,3,3
2187119246_10093451978_0,3,3
2221700167_242925500_0,4,3
2221700186_5772382718_0,4,3
2221700186_2221700167_0,4,3
2221700286_5772382718_0,4,4
2221700286_5772382717_0,4,3
2221700312_5772382701_0,4,3
2332249073_2332249079_0,4,3
2332249079_1416545434_0,4,3
2338038473_1693806115_0,2,3
2383446335_206378333_0,3,2
2383446341_2383446364_0,3,2
2383446341_6315715531_0,4,2
2383446352_2383446355_0,3,2
2383446355_2383446341_0,3,2
2383446364_2383446335_0,3,2
2404830460_1119033360_0,3,3
2404830460_1096507243_0,3,3
2404835470_1672512233_0,3,3
2404835470_1672512187_0,3,3
2407138065_4560313023_0,2,3
2407138066_1243851790_0,3,2
2407138066_246182514_0,3,3
2407138071_2407138072_0,2,3
2407138071_1177157014_0,2,3
2407138072_246182519_0,2,3
2484613875_1609997995_0,3,3
2484613875_1094360143_0,3,3
2484613878_2484613875_0,3,2
2484613878_1094360143_0,3,2
2987193084_10840344519_0,2,3
2987193084_10840344511_0,3,3
2987193088_728705278_0,3,3
2987193095_2987196295_0,3,3
2987196295_9959380164_0,3,3
3088102812_3088105221_0,4,3
3088102817_5531281610_0,4,3
3088102827_3088102830_0,4,3
3088102827_4353309860_0,4,3
3088102830_3088102812_0,4,3
3088105135_3088102827_0,4,3
3088105221_2383446355_0,4,2
3088105224_8569349889_0,4,3
3088105224_4469422088_0,4,3
3783460876_4353309814_0,4,3
3783460876_3783460882_0,4,3
3783460882_4357570550_0,4,3
3783460882_4346548508_0,4,3
3783460895_3783460905_0,4,3
3783460895_3088102817_0,4,3
3783460905_3783460895_0,4,3
3783460905_4353309862_0,4,3
3783460937_4353325945_0,3,4
3783461459_4353309859_0,4,3
4087692901_1105037086_0,3,3
4087692906_1096529607_0,2,2
4087692913_1188131638_0,3,2
4087692913_10095475579_0,3,2
4087742266_1113674856_0,3,3
4087742266_1094237297_0,3,2
4087742279_1113674839_0,2,3
4087775578_246182133_0,2,2
4087775578_246181270_0,2,2
4223738578_11382810677_0,3,3
4223738578_11382810675_0,3,3
4223738581_11382810685_0,3,3
4223738581_243494580_0,3,3
4223738581_11382810677_0,3,3
4271743735_475572102_0,4,3
4271743735_4271749701_0,4,3
4271749701_475572103_0,4,3
4346548501_4353309859_0,4,3
4346548508_4353309837_0,4,3
4346548521_4357570567_0,4,3
4347724102_4357570568_0,3,3
4347724102_4353325946_0,4,3
4353309812_4353309814_0,4,3
4353309812_3783460937_0,3,3
4353309813_4353309814_0,4,3
4353309813_3783460937_0,4,3
4353309814_3783460895_0,4,3
4353309814_4353309813_0,4,3
4353309814_3783460876_0,4,3
4353309818_4357570568_0,4,3
4353309818_4353325944_0,3,3
4353309820_3783460876_0,4,3
4353309837_4353309820_0,4,3
4353309837_4353309858_0,4,3
4353309858_4346548501_0,4,3
4353309859_4353309861_0,4,3
4353309860_3783460905_0,4,3
4353309861_4353309860_0,4,3
4353309861_3088105224_0,4,3
4353309862_4353309858_0,4,3
4353309862_4353309820_0,4,3
4353325928_1672512276_0,3,3
4353325928_1672512435_0,3,3
4353325940_4353325928_0,3,3
4353325942_1192963700_0,4,3
4353325942_4353325940_0,4,3
4353325944_4353309812_0,3,4
4353325945_4357570569_0,3,3
4353325945_214925862_0,4,3
4353325946_9450392714_0,4,3
4353325946_4353325944_0,3,3
4353325969_1994627759_0,3,3
4357570550_12180995976_0,4,3
4357570567_3783461459_0,4,3
4357570567_4469422085_0,4,3
4357570568_4353325942_0,3,3
4357570569_4357587942_0,4,3
4357570569_4353309818_0,3,3
4357587942_4357570569_0,4,3
4358780493_1124937218_0,3,3
4358780493_4358780498_0,2,3
4358780494_4358780497_0,2,3
4358780494_1124937218_0,2,3
4358780497_4358780494_0,2,3
4358780497_4358780501_0,2,3
4358780497_4358780498_0,2,3
4358780498_4358780501_0,2,3
4358780498_4358780502_0,2,3
4358780498_4358780497_0,2,3
4358780498_4358780493_0,2,3
4358780501_4358780498_0,2,3
4358780501_4358780508_0,2,3
4358780501_4358780497_0,2,3
4358780501_4358780502_0,2,3
4358780502_4358780505_0,2,3
4358780502_4358780501_0,2,3
4358780502_4358780498_0,2,3
4358780504_4358780494_0,2,3
4358780504_4358780507_0,2,2
4358780505_4358780502_0,2,3
4358780505_1119106283_0,2,3
4358780505_1119093915_0,2,3
4358780507_4358780504_0,2,2
4358780507_4358780510_0,2,3
4358780507_4358780508_0,2,3
4358780508_4358780501_0,2,3
4358780508_4358780512_0,2,3
4358780508_4358780507_0,2,3
4358780510_4358780507_0,2,3
4358780510_4358780511_0,2,2
4358780511_4358780512_0,2,2
4358780511_4358780513_0,2,2
4358780512_1119106283_0,2,3
4358780512_4358780508_0,2,3
4358780513_1119106303_0,2,3
4358780513_4358780517_0,2,3
4358780513_4358780511_0,2,2
4358780516_4358780517_0,2,3
4358780516_1119106303_0,2,3
4358780516_4358780520_0,2,3
4358780517_4358780520_0,2,3
4358780517_4358780513_0,2,3
4358780517_4358780521_0,2,3
4358780517_4358780516_0,2,3
4358780520_4358780523_0,2,2
4358780520_4358780517_0,2,3
4358780520_4358780516_0,2,3
4358780520_4358780521_0,2,2
4358780521_4358780524_0,2,2
4358780521_4358780517_0,2,3
4358780521_4358780520_0,2,2
4358780523_4358780520_0,2,2
4358780524_4358780521_0,2,2
4358780524_1119106285_0,2,3
4469422084_6315715531_0,4,3
4469422084_6315715548_0,4,3
4469422085_4469422084_0,4,3
4469422088_4469422085_0,4,3
4549490595_473593916_0,4,3
4549490595_214925654_0,4,3
4549490596_473593917_0,4,3
4554626299_1672512178_0,2,3
4554626299_1672512406_0,3,3
4556222967_470891229_0,4,3
4558538598_211321256_0,3,3
4558538598_1131425423_0,3,3
4558538601_1763262440_0,3,3
4558538601_2143335963_0,3,3
4558577507_1672512320_0,2,3
4560313023_4560313024_0,3,3
4560313024_2407138066_0,3,3
4560313024_246182514_0,2,3
4568983477_245491716_0,3,3
4568983477_4568983480_0,3,2
4568983477_1994627752_0,3,2
4568983480_4568983477_0,3,2
4568983480_245491717_0,3,2
4568983480_245491688_0,3,2
4569265245_3088102817_0,4,3
4569265245_4353309813_0,4,3
4569285097_1119093872_0,3,3
4569285097_1119093947_0,3,3
4569285099_4569285100_0,2,3
4569285100_1119104427_0,2,3
4569285100_4569285097_0,2,3
4569318327_1562259326_0,3,2
4569344748_4620449099_0,2,2
4569344748_4587244525_0,2,2
4569344749_4587244525_0,2,2
4569344749_246182298_0,2,2
4569344752_1180750433_0,2,2
4569344752_4569344753_0,2,2
4569344753_4620449097_0,2,2
4569344753_1180750434_0,2,2
4569344756_4569344752_0,2,2
4569344756_4620449097_0,2,2
4570126146_246811464_0,3,2
4584610470_4584610471_0,3,2
4584610470_4569344748_0,2,2
4584610471_4569318327_0,3,2
4587244525_246181791_0,2,2
4587244527_1180750434_0,2,2
4587244527_4087775578_0,2,2
4620449097_4587244527_0,2,2
4620449099_4569344749_0,2,2
5345118960_1512110783_0,2,3
5345118960_5345118961_0,2,3
5345118961_1105149764_0,2,3
5345118961_5346954184_0,2,3
5345154771_1130841552_0,2,3
5345154771_1131425393_0,2,3
5346948498_5401629305_0,3,3
5346948498_1108381682_0,2,3
5346948499_5401631423_0,3,3
5346948499_1094360498_0,3,3
5346954184_5345118961_0,2,3
5346954184_1472993474_0,3,3
5346954184_607644089_0,3,3
5346954184_1512110786_0,2,3
5401629305_1512110681_0,2,3
5401629305_5401629306_0,3,3
5401629306_1130908720_0,3,3
5401629314_5346948498_0,2,3
5401629314_1512110681_0,3,3
5401629314_8665045217_0,2,3
5401631423_5346948499_0,3,3
5401631423_5346948498_0,3,3
5401631423_1105149745_0,3,3
5531281610_3088105135_0,4,3
5772379239_5772382726_0,4,3
5772379239_5772382686_0,4,3
5772382686_242926973_0,4,3
5772382696_5772382717_0,4,3
5772382696_2221700312_0,4,3
5772382701_5772379239_0,4,3
5772382701_5772382686_0,4,3
5772382717_2221700312_0,4,3
5772382717_2221700286_0,4,3
5772382718_2221700286_0,4,4
5772382718_2221700167_0,4,3
5772382726_214924708_0,4,3
5772382726_5772379239_0,4,3
6289097043_1092263787_0,2,2
6315715531_6315715532_0,4,3
6315715532_4469422088_0,4,3
6315715532_8569349879_0,4,3
6315715548_2383446364_0,4,2
6315715548_206378333_0,3,2
6447291071_1094077933_0,2,3
6447291071_1091842257_0,2,3
6447291071_6447291072_0,2,2
6447291072_6447291071_0,2,2
7839120968_7839120969_0,2,3
7839120968_1200015410_0,3,3
7839120969_409128578_0,3,3
8119286345_10207412148_0,2,2
8119286345_10207412150_0,2,2
8426609760_1562259320_0,3,2
8569349879_3088105221_0,4,3
8569349879_8569349889_0,4,3
8569349889_3088102830_0,4,3
8665045217_5401629314_0,2,3
8706350395_1145657870_0,1,2
9450392714_4353325946_0,4,3
9450392714_4346548521_0,4,3
9959380164_2987193084_0,3,3
10093451976_1672512394_0,2,3
10093451976_10093506076_0,2,3
10093451977_10093451976_0,2,3
10093451977_11423339058_0,2,3
10093451978_10093451977_0,3,3
10093506076_1129273459_0,2,2
10093506076_10207412150_0,2,3
10095475579_1243851685_0,2,3
10098682767_1187729184_0,2,3
10098682767_1187722485_0,2,3
10102978853_245936371_0,2,2
10102978858_8426609760_0,2,2
10102978858_10102978853_0,2,2
10102980234_245936353_0,2,2
10106993225_1609998009_0,3,3
10106993225_1177120098_0,3,3
10108109102_728705271_0,3,3
10108109102_10108109105_0,3,2
10108109103_728705249_0,3,2
10108109104_728705253_0,3,3
10108109104_10108109103_0,3,2
10108109105_10108109106_0,3,3
10108109106_728705264_0,3,2
10108109106_10108109104_0,3,2
10185494293_11382809945_0,3,3
10185494293_2987193088_0,3,3
10185494294_10185494295_0,3,3
10185494294_10207412156_0,2,3
10185494295_10207349882_0,3,3
10185494295_211321896_0,3,3
10207349882_2987193088_0,3,3
10207374170_10840344511_0,2,3
10207374174_10840344509_0,2,3
10207374174_12346156720_0,2,2
10207374186_10207374193_0,2,3
10207374193_10207412147_0,2,2
10207374193_10207374196_0,2,3
10207374196_10207412117_0,2,3
10207374196_10207412133_0,2,3
10207374206_1243851777_0,3,3
10207374206_10207374186_0,2,3
10207412117_10207412127_0,2,3
10207412127_10840344508_0,2,3
10207412127_10840344521_0,2,3
10207412133_10207374206_0,2,3
10207412137_10207412133_0,2,3
10207412137_10207412117_0,2,3
10207412147_12346112890_0,2,2
10207412147_10207412148_0,2,2
10207412147_10207374193_0,2,2
10207412147_12346156720_0,2,2
10207412148_8119286345_0,2,2
10207412148_10207412147_0,2,2
10207412150_11423339059_0,2,2
10207412150_10093506076_0,2,3
10207412151_10207374170_0,2,3
10207412153_12346156720_0,2,3
10207412154_12346156720_0,2,2
10207412154_10207412148_0,2,2
10207412156_11382809938_0,3,3
10207412160_10207374170_0,2,2
10840344508_10207374174_0,2,3
10840344509_13055947328_0,2,3
10840344509_10840344510_0,2,3
10840344510_10207412151_0,2,3
10840344510_10840344519_0,2,3
10840344511_10185494293_0,3,3
10840344519_10840344528_0,2,3
10840344521_10207412137_0,2,3
10840344525_11275922906_0,2,3
10840344528_10840344525_0,2,3
10840344528_10840344508_0,2,3
11275922906_10840344521_0,2,3
11382809938_2187119246_0,3,3
11382809938_11382809942_0,2,3
11382809941_10207412151_0,2,2
11382809941_13055947328_0,2,2
11382809942_12346156730_0,2,3
11382809942_11382809941_0,2,2
11382809945_10185494294_0,3,3
11382809945_10207412160_0,2,3
11382810675_1672512245_0,3,3
11382810675_11382810677_0,3,3
11382810677_4223738578_0,3,3
11382810677_4223738581_0,3,3
11382810685_1672512233_0,3,3
11382810685_4223738581_0,3,3
11382810685_11382810690_0,3,3
11382810690_1672512233_0,2,3
11387988431_242925495_0,4,3
11387988431_473481292_0,4,3
11423339058_11423339059_0,2,3
11423339058_11382809942_0,2,3
11423339059_11382809941_0,2,2
12180995969_12180995971_0,3,3
12180995969_245491682_0,3,3
12180995970_12180995969_0,3,3
12180995970_243494597_0,3,3
12180995971_245491682_0,3,3
12180995971_245491716_0,3,3
12180995976_4346548521_0,4,3
12180995976_9450392714_0,4,3
12181435186_1096507245_0,2,3
12181435188_1177157035_0,2,3
12181435188_12181435186_0,2,3
12346112890_12346112890_0,2,1
12346112890_12346112890_1,2,1
12346112890_10207412147_0,2,2
12346156720_10207412153_0,2,3
12346156720_10207374174_0,2,2
12346156720_10207412147_0,2,2
12346156730_10207412160_0,2,3
12346156730_10207412156_0,2,3
12463364889_1200028693_0,4,3
13055947328_10207412154_0,2,2
13055947328_8119286345_0,2,2
